lead_id,contact_id,account_id,campaign_id,status,created_at,mql_date,sql_date,is_converted
LD-25988,,ACC-3796,CMP-27,Raw,2023-12-21,,,False
LD-25989,,ACC-858,CMP-36,Raw,2022-08-16,,,False
LD-25990,,ACC-2366,CMP-4,Raw,2023-10-22,,,False
LD-25991,,ACC-7537,CMP-76,Raw,2022-10-19,,,False
LD-25992,,ACC-215,CMP-36,Raw,2022-11-27,,,False
LD-25993,,ACC-5157,CMP-86,Raw,2023-06-14,,,False
LD-25994,,ACC-4968,CMP-34,Raw,2023-11-15,,,False
LD-25995,,ACC-3698,CMP-77,Converted,2023-01-03,2023-01-06,2023-01-13,True
LD-25996,,ACC-5949,CMP-24,MQL,2023-11-06,2023-11-08,,False
LD-25997,CON-5782,ACC-4764,CMP-37,Raw,2023-11-24,,,False
LD-25998,,ACC-9860,CMP-71,MQL,2023-06-11,2023-06-15,,False
LD-25999,CON-13771,ACC-3369,CMP-5,Raw,2023-12-18,,,False
LD-26000,,ACC-7196,CMP-23,Raw,2023-01-19,,,False
LD-26001,,ACC-2527,CMP-57,Raw,2022-09-04,,,False
LD-26002,CON-7605,ACC-8830,CMP-78,MQL,2023-12-19,2023-12-22,,False
LD-26003,,ACC-525,CMP-8,Raw,2023-12-05,,,False
LD-26004,CON-11360,ACC-3811,CMP-84,SQL,2023-11-14,2023-11-16,2023-11-23,False
LD-26005,,ACC-5769,CMP-44,Raw,2023-11-11,,,False
LD-26006,CON-16559,ACC-2209,CMP-76,MQL,2022-04-22,2022-04-23,,False
LD-26007,,ACC-1240,CMP-72,Raw,2022-09-30,,,False
LD-26008,,ACC-870,CMP-80,Raw,2023-03-02,,,False
LD-26009,CON-2769,ACC-2942,CMP-14,SQL,2023-06-16,2023-06-18,2023-06-23,False
LD-26010,CON-5358,ACC-3374,CMP-5,MQL,2023-09-28,2023-09-30,,False
LD-26011,,ACC-4017,CMP-8,Raw,2023-12-22,,,False
LD-26012,,ACC-4681,CMP-29,Raw,2023-09-15,,,False
LD-26013,CON-3225,ACC-2527,CMP-81,Raw,2023-04-15,,,False
LD-26014,CON-19527,ACC-6766,CMP-38,Raw,2023-05-14,,,False
LD-26015,,ACC-6936,CMP-10,Raw,2023-03-21,,,False
LD-26016,CON-8103,ACC-413,CMP-16,SQL,2023-09-19,2023-09-24,2023-10-01,False
LD-26017,CON-10557,ACC-2224,CMP-21,Raw,2023-07-07,,,False
LD-26018,,ACC-1453,CMP-86,MQL,2023-08-27,2023-08-31,,False
LD-26019,,ACC-3448,CMP-22,Raw,2023-12-12,,,False
LD-26020,CON-18148,ACC-9204,CMP-3,SQL,2023-08-01,2023-08-06,2023-08-19,False
LD-26021,CON-9113,ACC-8807,CMP-88,Converted,2022-11-21,2022-11-26,2022-11-28,True
LD-26022,,ACC-8183,CMP-16,Raw,2023-10-07,,,False
LD-26023,,ACC-2929,CMP-51,Raw,2023-05-25,,,False
LD-26024,,ACC-5375,CMP-80,Raw,2023-03-01,,,False
LD-26025,,ACC-1579,CMP-24,Raw,2023-09-11,,,False
LD-26026,CON-4544,ACC-6986,CMP-38,SQL,2023-06-07,2023-06-12,2023-06-20,False
LD-26027,CON-12173,ACC-9316,CMP-93,Raw,2023-10-14,,,False
LD-26028,,ACC-279,CMP-64,Raw,2023-02-06,,,False
LD-26029,CON-2949,ACC-3765,CMP-0,Raw,2022-05-02,,,False
LD-26030,CON-5317,ACC-8289,CMP-3,Raw,2023-09-22,,,False
LD-26031,,ACC-1110,CMP-78,Raw,2023-12-28,,,False
LD-26032,,ACC-7238,CMP-79,Raw,2023-10-06,,,False
LD-26033,,ACC-2538,CMP-16,SQL,2023-11-08,2023-11-09,2023-11-23,False
LD-26034,,ACC-8240,CMP-33,Raw,2023-10-27,,,False
LD-26035,CON-15910,ACC-1170,CMP-74,Raw,2022-06-23,,,False
LD-26036,,ACC-7357,CMP-39,Raw,2023-06-05,,,False
LD-26037,CON-10381,ACC-5881,CMP-21,SQL,2023-12-20,2023-12-22,2024-01-01,False
LD-26038,,ACC-2756,CMP-32,Raw,2023-02-09,,,False
LD-26039,CON-10201,ACC-3533,CMP-42,Converted,2023-12-06,2023-12-08,2023-12-15,True
LD-26040,,ACC-6832,CMP-77,Raw,2023-06-07,,,False
LD-26041,,ACC-2149,CMP-60,Raw,2023-08-19,,,False
LD-26042,,ACC-8759,CMP-85,MQL,2023-04-08,2023-04-12,,False
LD-26043,CON-386,ACC-59,CMP-10,Raw,2023-02-02,,,False
LD-26044,CON-3082,ACC-9675,CMP-39,Raw,2023-10-28,,,False
LD-26045,,ACC-742,CMP-31,Raw,2023-10-02,,,False
LD-26046,,ACC-1847,CMP-43,Raw,2023-12-09,,,False
LD-26047,CON-14049,ACC-84,CMP-4,Raw,2023-07-05,,,False
LD-26048,,ACC-5421,CMP-3,Raw,2022-11-08,,,False
LD-26049,,ACC-5207,CMP-34,Raw,2023-06-28,,,False
LD-26050,,ACC-8560,CMP-61,SQL,2023-02-12,2023-02-15,2023-02-26,False
LD-26051,CON-5175,ACC-8756,CMP-99,Raw,2023-11-06,,,False
LD-26052,CON-19294,ACC-5336,CMP-54,Raw,2023-10-03,,,False
LD-26053,CON-7560,ACC-6803,CMP-70,Raw,2023-12-09,,,False
LD-26054,CON-19187,ACC-1079,CMP-20,Raw,2023-10-09,,,False
LD-26055,,ACC-7957,CMP-3,Raw,2023-01-31,,,False
LD-26056,CON-25,ACC-7680,CMP-9,MQL,2023-03-11,2023-03-13,,False
LD-26057,CON-6753,ACC-2205,CMP-81,Raw,2023-08-29,,,False
LD-26058,,ACC-6954,CMP-33,SQL,2023-04-16,2023-04-17,2023-05-01,False
LD-26059,,ACC-2692,CMP-99,Raw,2023-10-19,,,False
LD-26060,CON-10156,ACC-8761,CMP-77,Raw,2023-12-07,,,False
LD-26061,CON-16009,ACC-8320,CMP-69,SQL,2023-08-18,2023-08-20,2023-09-02,False
LD-26062,CON-3119,ACC-751,CMP-29,Raw,2023-06-10,,,False
LD-26063,,ACC-1702,CMP-5,Converted,2023-09-19,2023-09-22,2023-09-28,True
LD-26064,CON-9274,ACC-5534,CMP-14,Converted,2023-11-22,2023-11-26,2023-11-28,True
LD-26065,CON-16960,ACC-5345,CMP-56,Raw,2023-04-06,,,False
LD-26066,,ACC-9654,CMP-63,Raw,2023-07-08,,,False
LD-26067,,ACC-7301,CMP-80,Raw,2023-04-24,,,False
LD-26068,CON-3534,ACC-2503,CMP-52,Raw,2023-07-17,,,False
LD-26069,CON-1134,ACC-9706,CMP-28,MQL,2023-04-11,2023-04-13,,False
LD-26070,,ACC-147,CMP-22,Raw,2023-12-05,,,False
LD-26071,,ACC-5102,CMP-0,Raw,2023-01-16,,,False
LD-26072,,ACC-9111,CMP-33,Converted,2023-12-23,2023-12-27,2024-01-09,True
LD-26073,CON-14387,ACC-7974,CMP-21,SQL,2023-07-06,2023-07-08,2023-07-17,False
LD-26074,,ACC-3621,CMP-31,Converted,2023-10-22,2023-10-25,2023-11-07,True
LD-26075,CON-11290,ACC-7182,CMP-5,Raw,2023-10-10,,,False
LD-26076,,ACC-9066,CMP-40,Raw,2023-04-24,,,False
LD-26077,,ACC-6290,CMP-76,Raw,2022-02-21,,,False
LD-26078,CON-6399,ACC-3931,CMP-1,MQL,2023-01-07,2023-01-11,,False
LD-26079,CON-15510,ACC-9974,CMP-52,Raw,2023-04-24,,,False
LD-26080,,ACC-4651,CMP-92,Raw,2023-08-27,,,False
LD-26081,,ACC-1455,CMP-41,MQL,2023-08-17,2023-08-20,,False
LD-26082,CON-1828,ACC-2314,CMP-51,SQL,2023-07-17,2023-07-22,2023-07-27,False
LD-26083,CON-9107,ACC-1723,CMP-98,Raw,2023-06-22,,,False
LD-26084,,ACC-9654,CMP-41,MQL,2023-07-03,2023-07-04,,False
LD-26085,CON-10697,ACC-1045,CMP-19,Raw,2022-07-21,,,False
LD-26086,CON-12800,ACC-5161,CMP-26,Raw,2023-11-15,,,False
LD-26087,CON-4709,ACC-2003,CMP-22,Raw,2023-12-22,,,False
LD-26088,CON-8702,ACC-788,CMP-55,Raw,2023-10-25,,,False
LD-26089,CON-15140,ACC-6923,CMP-3,Raw,2023-09-26,,,False
LD-26090,CON-19745,ACC-8947,CMP-25,Raw,2023-09-03,,,False
LD-26091,CON-5632,ACC-7331,CMP-16,Raw,2023-12-22,,,False
LD-26092,,ACC-2595,CMP-2,Raw,2023-02-28,,,False
LD-26093,CON-8869,ACC-6508,CMP-88,Raw,2023-01-26,,,False
LD-26094,,ACC-3223,CMP-6,MQL,2023-12-19,2023-12-23,,False
LD-26095,CON-9476,ACC-9469,CMP-69,Raw,2023-12-11,,,False
LD-26096,CON-17364,ACC-8258,CMP-60,Raw,2023-05-14,,,False
LD-26097,,ACC-3339,CMP-96,Raw,2023-04-15,,,False
LD-26098,CON-4818,ACC-5334,CMP-79,MQL,2023-11-27,2023-11-28,,False
LD-26099,,ACC-9404,CMP-79,Raw,2023-11-12,,,False
LD-26100,CON-15296,ACC-7593,CMP-96,Raw,2023-12-22,,,False
LD-26101,,ACC-6063,CMP-19,MQL,2023-05-17,2023-05-21,,False
LD-26102,CON-17315,ACC-7519,CMP-16,Raw,2023-12-04,,,False
LD-26103,,ACC-2901,CMP-21,Raw,2023-08-27,,,False
LD-26104,CON-9756,ACC-3976,CMP-19,SQL,2022-09-12,2022-09-16,2022-09-20,False
LD-26105,,ACC-2937,CMP-85,Raw,2023-04-19,,,False
LD-26106,,ACC-1136,CMP-71,Raw,2023-03-11,,,False
LD-26107,CON-8129,ACC-811,CMP-81,Raw,2023-06-23,,,False
LD-26108,CON-5012,ACC-6951,CMP-69,Raw,2023-05-18,,,False
LD-26109,CON-13285,ACC-8224,CMP-33,SQL,2023-07-28,2023-08-02,2023-08-06,False
LD-26110,CON-1524,ACC-6120,CMP-96,Raw,2023-06-20,,,False
LD-26111,CON-15938,ACC-3772,CMP-93,MQL,2023-12-22,2023-12-24,,False
LD-26112,CON-2602,ACC-6574,CMP-28,Raw,2023-04-20,,,False
LD-26113,CON-14417,ACC-775,CMP-73,Raw,2023-12-27,,,False
LD-26114,,ACC-472,CMP-81,Raw,2023-12-26,,,False
LD-26115,,ACC-8953,CMP-24,MQL,2023-01-29,2023-02-02,,False
LD-26116,,ACC-7402,CMP-40,MQL,2023-11-14,2023-11-18,,False
LD-26117,CON-3789,ACC-7663,CMP-68,Raw,2023-04-22,,,False
LD-26118,CON-13984,ACC-7861,CMP-3,Raw,2023-06-10,,,False
LD-26119,,ACC-3590,CMP-70,SQL,2023-12-06,2023-12-07,2023-12-08,False
LD-26120,,ACC-2669,CMP-59,Raw,2023-07-11,,,False
LD-26121,,ACC-8188,CMP-5,Raw,2023-12-17,,,False
LD-26122,CON-15048,ACC-3804,CMP-75,MQL,2023-01-22,2023-01-26,,False
LD-26123,CON-880,ACC-7445,CMP-79,Raw,2023-12-01,,,False
LD-26124,,ACC-4911,CMP-92,Raw,2023-08-04,,,False
LD-26125,,ACC-9692,CMP-98,MQL,2023-04-05,2023-04-06,,False
LD-26126,,ACC-1580,CMP-33,Raw,2023-03-25,,,False
LD-26127,CON-19799,ACC-6932,CMP-27,Raw,2023-12-31,,,False
LD-26128,CON-17513,ACC-7396,CMP-50,Raw,2023-12-16,,,False
LD-26129,CON-12588,ACC-4694,CMP-56,Raw,2023-12-16,,,False
LD-26130,,ACC-4086,CMP-72,Converted,2023-04-08,2023-04-12,2023-04-26,True
LD-26131,,ACC-229,CMP-67,MQL,2023-11-16,2023-11-21,,False
LD-26132,,ACC-3414,CMP-11,MQL,2022-11-19,2022-11-20,,False
LD-26133,,ACC-7147,CMP-32,Raw,2023-04-27,,,False
LD-26134,,ACC-9386,CMP-41,MQL,2023-10-13,2023-10-17,,False
LD-26135,CON-3870,ACC-5328,CMP-26,Raw,2022-06-18,,,False
LD-26136,CON-17355,ACC-2666,CMP-11,Raw,2023-01-14,,,False
LD-26137,,ACC-2282,CMP-82,Raw,2023-10-31,,,False
LD-26138,CON-1825,ACC-5925,CMP-43,MQL,2023-03-15,2023-03-18,,False
LD-26139,,ACC-3010,CMP-14,Raw,2023-03-14,,,False
LD-26140,,ACC-1341,CMP-49,Raw,2023-11-05,,,False
LD-26141,CON-1042,ACC-3697,CMP-34,SQL,2023-11-22,2023-11-24,2023-11-27,False
LD-26142,CON-11816,ACC-2086,CMP-3,Raw,2023-04-20,,,False
LD-26143,,ACC-3151,CMP-5,Raw,2023-11-22,,,False
LD-26144,CON-8943,ACC-335,CMP-9,MQL,2022-05-27,2022-05-29,,False
LD-26145,,ACC-9975,CMP-26,Raw,2022-10-03,,,False
LD-26146,CON-11784,ACC-689,CMP-19,Converted,2023-03-08,2023-03-12,2023-03-21,True
LD-26147,,ACC-4142,CMP-52,Raw,2023-05-15,,,False
LD-26148,,ACC-3494,CMP-33,Raw,2023-04-27,,,False
LD-26149,CON-776,ACC-8445,CMP-9,Raw,2022-05-18,,,False
LD-26150,,ACC-8938,CMP-31,Converted,2023-11-30,2023-12-04,2023-12-18,True
LD-26151,,ACC-6097,CMP-41,Raw,2023-08-28,,,False
LD-26152,CON-10307,ACC-6296,CMP-32,MQL,2023-07-16,2023-07-18,,False
LD-26153,,ACC-8495,CMP-61,SQL,2023-01-04,2023-01-05,2023-01-10,False
LD-26154,CON-16385,ACC-7428,CMP-97,MQL,2023-08-02,2023-08-05,,False
LD-26155,CON-1814,ACC-6631,CMP-43,Raw,2023-12-02,,,False
LD-26156,,ACC-3687,CMP-4,Raw,2022-04-04,,,False
LD-26157,CON-8039,ACC-9360,CMP-51,Raw,2023-05-12,,,False
LD-26158,,ACC-6061,CMP-70,Raw,2023-11-22,,,False
LD-26159,CON-13787,ACC-5297,CMP-41,Raw,2023-11-18,,,False
LD-26160,,ACC-5806,CMP-27,MQL,2023-09-21,2023-09-26,,False
LD-26161,CON-2142,ACC-3375,CMP-74,Raw,2023-08-22,,,False
LD-26162,CON-13746,ACC-249,CMP-11,Raw,2023-10-18,,,False
LD-26163,,ACC-2331,CMP-75,Raw,2023-09-04,,,False
LD-26164,,ACC-6059,CMP-93,MQL,2023-11-12,2023-11-13,,False
LD-26165,CON-17990,ACC-7547,CMP-19,Raw,2022-11-01,,,False
LD-26166,,ACC-3580,CMP-3,Raw,2023-08-16,,,False
LD-26167,,ACC-5255,CMP-50,Raw,2023-09-18,,,False
LD-26168,CON-1267,ACC-3236,CMP-18,Raw,2023-06-28,,,False
LD-26169,CON-4523,ACC-8946,CMP-81,Raw,2023-08-27,,,False
LD-26170,CON-11431,ACC-3051,CMP-66,Raw,2023-05-15,,,False
LD-26171,,ACC-8281,CMP-33,Raw,2022-11-20,,,False
LD-26172,CON-9052,ACC-4290,CMP-11,Raw,2023-12-09,,,False
LD-26173,CON-17055,ACC-7410,CMP-87,MQL,2023-10-03,2023-10-07,,False
LD-26174,CON-1192,ACC-2238,CMP-98,Raw,2023-01-08,,,False
LD-26175,CON-6930,ACC-3839,CMP-25,MQL,2023-05-02,2023-05-06,,False
LD-26176,,ACC-7487,CMP-85,Raw,2023-03-11,,,False
LD-26177,,ACC-9379,CMP-4,Raw,2023-04-18,,,False
LD-26178,CON-14249,ACC-9565,CMP-26,Raw,2022-12-30,,,False
LD-26179,,ACC-7221,CMP-75,MQL,2022-04-16,2022-04-21,,False
LD-26180,,ACC-1295,CMP-46,MQL,2023-09-19,2023-09-20,,False
LD-26181,CON-1692,ACC-2330,CMP-67,Raw,2023-06-23,,,False
LD-26182,,ACC-869,CMP-59,Raw,2023-11-14,,,False
LD-26183,CON-8181,ACC-1002,CMP-59,Raw,2023-03-21,,,False
LD-26184,CON-1884,ACC-2382,CMP-47,Raw,2023-12-08,,,False
LD-26185,CON-1289,ACC-8780,CMP-85,Raw,2023-03-05,,,False
LD-26186,CON-9308,ACC-727,CMP-45,Raw,2023-08-23,,,False
LD-26187,CON-18788,ACC-8721,CMP-83,Raw,2023-05-14,,,False
LD-26188,,ACC-9629,CMP-84,Raw,2023-11-02,,,False
LD-26189,,ACC-6976,CMP-67,Raw,2023-04-29,,,False
LD-26190,,ACC-6714,CMP-40,Raw,2023-01-12,,,False
LD-26191,CON-19204,ACC-4768,CMP-42,Raw,2023-09-18,,,False
LD-26192,CON-9130,ACC-6253,CMP-81,Raw,2023-09-12,,,False
LD-26193,,ACC-6764,CMP-43,MQL,2023-08-11,2023-08-14,,False
LD-26194,,ACC-5993,CMP-63,Raw,2023-09-26,,,False
LD-26195,,ACC-1126,CMP-68,Raw,2022-10-10,,,False
LD-26196,CON-17964,ACC-8665,CMP-91,Raw,2023-02-04,,,False
LD-26197,,ACC-4264,CMP-49,MQL,2023-11-03,2023-11-08,,False
LD-26198,,ACC-85,CMP-31,Raw,2023-03-18,,,False
LD-26199,CON-19904,ACC-4914,CMP-6,Converted,2023-11-07,2023-11-10,2023-11-14,True
LD-26200,,ACC-3515,CMP-0,Raw,2022-12-12,,,False
LD-26201,,ACC-317,CMP-85,Raw,2023-05-16,,,False
LD-26202,,ACC-7607,CMP-60,Raw,2023-06-13,,,False
LD-26203,CON-8789,ACC-6393,CMP-53,Raw,2023-02-05,,,False
LD-26204,,ACC-4204,CMP-94,Raw,2022-09-15,,,False
LD-26205,,ACC-2690,CMP-17,Raw,2022-10-09,,,False
LD-26206,CON-11793,ACC-1964,CMP-93,Raw,2023-11-18,,,False
LD-26207,,ACC-6252,CMP-8,MQL,2023-12-02,2023-12-05,,False
LD-26208,CON-10327,ACC-16,CMP-70,Raw,2023-11-05,,,False
LD-26209,CON-3014,ACC-2445,CMP-59,Raw,2023-12-07,,,False
LD-26210,CON-12092,ACC-9678,CMP-12,Raw,2023-01-29,,,False
LD-26211,,ACC-5013,CMP-42,Raw,2023-07-19,,,False
LD-26212,CON-19197,ACC-1174,CMP-96,Raw,2023-08-21,,,False
LD-26213,,ACC-5573,CMP-26,Converted,2023-07-13,2023-07-14,2023-07-23,True
LD-26214,CON-13727,ACC-9092,CMP-21,Raw,2023-12-14,,,False
LD-26215,,ACC-7024,CMP-67,Raw,2023-05-11,,,False
LD-26216,,ACC-9463,CMP-79,Raw,2023-09-15,,,False
LD-26217,CON-10710,ACC-7885,CMP-63,Raw,2023-10-03,,,False
LD-26218,,ACC-2025,CMP-43,Raw,2023-06-23,,,False
LD-26219,CON-18719,ACC-339,CMP-67,Raw,2023-04-11,,,False
LD-26220,,ACC-7980,CMP-82,Raw,2023-08-01,,,False
LD-26221,CON-11284,ACC-5120,CMP-77,Raw,2022-07-16,,,False
LD-26222,CON-7706,ACC-6274,CMP-60,SQL,2023-12-04,2023-12-09,2023-12-10,False
LD-26223,,ACC-3254,CMP-96,Raw,2023-09-30,,,False
LD-26224,CON-19731,ACC-6025,CMP-64,Raw,2023-02-14,,,False
LD-26225,,ACC-9312,CMP-70,Raw,2023-12-13,,,False
LD-26226,,ACC-4663,CMP-64,Raw,2023-11-29,,,False
LD-26227,CON-7562,ACC-2333,CMP-20,Raw,2023-10-20,,,False
LD-26228,CON-7100,ACC-2898,CMP-82,Raw,2023-05-10,,,False
LD-26229,,ACC-6707,CMP-9,MQL,2023-10-09,2023-10-11,,False
LD-26230,CON-15139,ACC-8724,CMP-50,Raw,2023-11-15,,,False
LD-26231,,ACC-4608,CMP-73,MQL,2023-12-18,2023-12-20,,False
LD-26232,CON-4565,ACC-5015,CMP-34,Raw,2023-10-21,,,False
LD-26233,,ACC-5978,CMP-7,Raw,2022-09-13,,,False
LD-26234,,ACC-3955,CMP-88,Raw,2023-04-24,,,False
LD-26235,CON-10353,ACC-5173,CMP-92,MQL,2023-09-28,2023-09-30,,False
LD-26236,CON-11219,ACC-5389,CMP-45,Raw,2023-11-16,,,False
LD-26237,CON-9480,ACC-5580,CMP-42,Raw,2023-10-17,,,False
LD-26238,,ACC-9321,CMP-5,Raw,2023-10-03,,,False
LD-26239,,ACC-9169,CMP-9,Raw,2023-12-20,,,False
LD-26240,CON-6514,ACC-4783,CMP-78,SQL,2023-12-07,2023-12-10,2023-12-24,False
LD-26241,,ACC-2533,CMP-21,MQL,2023-12-31,2024-01-02,,False
LD-26242,CON-9884,ACC-3830,CMP-33,Raw,2023-04-21,,,False
LD-26243,CON-13930,ACC-5921,CMP-93,Raw,2023-11-24,,,False
LD-26244,,ACC-7351,CMP-0,SQL,2022-10-04,2022-10-08,2022-10-21,False
LD-26245,,ACC-6147,CMP-30,Raw,2023-09-26,,,False
LD-26246,CON-674,ACC-2227,CMP-70,Raw,2023-12-22,,,False
LD-26247,,ACC-9934,CMP-96,Raw,2023-04-28,,,False
LD-26248,,ACC-6965,CMP-15,MQL,2023-03-18,2023-03-19,,False
LD-26249,,ACC-2688,CMP-47,MQL,2023-12-29,2024-01-03,,False
LD-26250,,ACC-4756,CMP-29,Raw,2023-06-08,,,False
LD-26251,,ACC-5273,CMP-87,Raw,2023-09-19,,,False
LD-26252,,ACC-7214,CMP-49,Converted,2023-10-17,2023-10-19,2023-11-02,True
LD-26253,CON-19211,ACC-8244,CMP-87,Raw,2023-08-30,,,False
LD-26254,CON-8148,ACC-2797,CMP-79,Raw,2023-11-28,,,False
LD-26255,,ACC-7735,CMP-44,Converted,2023-06-03,2023-06-05,2023-06-18,True
LD-26256,CON-7920,ACC-8355,CMP-81,Raw,2023-03-06,,,False
LD-26257,CON-9030,ACC-3918,CMP-42,Raw,2023-11-20,,,False
LD-26258,,ACC-2257,CMP-92,MQL,2023-04-14,2023-04-16,,False
LD-26259,CON-19681,ACC-3833,CMP-20,Raw,2023-10-18,,,False
LD-26260,CON-2116,ACC-2047,CMP-41,Raw,2023-08-18,,,False
LD-26261,CON-14482,ACC-3705,CMP-85,SQL,2023-05-29,2023-05-31,2023-06-04,False
LD-26262,CON-16318,ACC-5247,CMP-95,MQL,2023-06-23,2023-06-26,,False
LD-26263,,ACC-2728,CMP-21,Raw,2023-08-02,,,False
LD-26264,CON-10450,ACC-1564,CMP-92,Raw,2023-08-24,,,False
LD-26265,CON-17341,ACC-4366,CMP-12,Raw,2023-01-31,,,False
LD-26266,,ACC-4212,CMP-8,Raw,2023-11-23,,,False
LD-26267,,ACC-9272,CMP-15,Raw,2023-01-04,,,False
LD-26268,,ACC-4159,CMP-73,Raw,2023-11-26,,,False
LD-26269,,ACC-7336,CMP-90,MQL,2023-03-09,2023-03-13,,False
LD-26270,,ACC-3094,CMP-77,Raw,2023-08-14,,,False
LD-26271,CON-11709,ACC-2295,CMP-25,Raw,2023-02-27,,,False
LD-26272,,ACC-2025,CMP-57,Raw,2022-06-15,,,False
LD-26273,CON-16655,ACC-3630,CMP-26,Raw,2023-02-27,,,False
LD-26274,,ACC-5091,CMP-77,Raw,2023-08-10,,,False
LD-26275,,ACC-6665,CMP-31,Raw,2023-04-11,,,False
LD-26276,CON-6748,ACC-6215,CMP-17,Raw,2022-12-27,,,False
LD-26277,CON-2882,ACC-2095,CMP-69,Raw,2023-08-17,,,False
LD-26278,CON-898,ACC-6119,CMP-46,Raw,2023-08-18,,,False
LD-26279,CON-9101,ACC-8703,CMP-15,Raw,2022-08-08,,,False
LD-26280,CON-217,ACC-448,CMP-91,Raw,2023-10-30,,,False
LD-26281,,ACC-910,CMP-97,Raw,2022-12-26,,,False
LD-26282,,ACC-9474,CMP-88,Raw,2022-07-14,,,False
LD-26283,CON-6823,ACC-378,CMP-57,Raw,2023-08-01,,,False
LD-26284,CON-2373,ACC-828,CMP-12,Raw,2022-09-02,,,False
LD-26285,,ACC-1360,CMP-78,Raw,2023-10-23,,,False
LD-26286,,ACC-9625,CMP-44,Raw,2022-11-19,,,False
LD-26287,,ACC-5315,CMP-71,Raw,2022-12-15,,,False
LD-26288,,ACC-3689,CMP-42,SQL,2023-08-25,2023-08-30,2023-09-09,False
LD-26289,CON-19923,ACC-1017,CMP-30,Raw,2023-07-20,,,False
LD-26290,CON-4423,ACC-4398,CMP-29,Raw,2023-07-05,,,False
LD-26291,CON-12314,ACC-5116,CMP-86,Raw,2023-12-24,,,False
LD-26292,CON-15661,ACC-6300,CMP-99,Raw,2023-10-21,,,False
LD-26293,CON-1305,ACC-2054,CMP-64,SQL,2023-06-19,2023-06-24,2023-07-07,False
LD-26294,,ACC-7305,CMP-57,Raw,2022-09-16,,,False
LD-26295,,ACC-761,CMP-7,MQL,2023-08-31,2023-09-02,,False
LD-26296,CON-11481,ACC-3516,CMP-53,Raw,2023-06-19,,,False
LD-26297,,ACC-2312,CMP-91,MQL,2022-10-18,2022-10-20,,False
LD-26298,,ACC-6646,CMP-66,Raw,2023-08-15,,,False
LD-26299,,ACC-8342,CMP-70,Raw,2023-10-10,,,False
LD-26300,CON-16388,ACC-8115,CMP-19,Raw,2023-07-20,,,False
LD-26301,CON-1259,ACC-4649,CMP-70,MQL,2023-11-14,2023-11-18,,False
LD-26302,,ACC-6707,CMP-19,Raw,2022-07-24,,,False
LD-26303,,ACC-6117,CMP-34,Raw,2023-11-30,,,False
LD-26304,CON-19921,ACC-5454,CMP-34,Raw,2023-08-02,,,False
LD-26305,,ACC-6055,CMP-50,MQL,2023-10-25,2023-10-29,,False
LD-26306,CON-5117,ACC-8748,CMP-83,SQL,2023-11-16,2023-11-17,2023-11-25,False
LD-26307,CON-3536,ACC-2791,CMP-9,MQL,2023-10-27,2023-11-01,,False
LD-26308,CON-19628,ACC-2061,CMP-41,Raw,2023-07-16,,,False
LD-26309,,ACC-837,CMP-83,Raw,2023-11-28,,,False
LD-26310,CON-6288,ACC-6711,CMP-48,Raw,2023-10-22,,,False
LD-26311,,ACC-4693,CMP-39,MQL,2023-11-01,2023-11-03,,False
LD-26312,,ACC-8449,CMP-20,Raw,2023-09-27,,,False
LD-26313,,ACC-9633,CMP-50,Raw,2023-08-12,,,False
LD-26314,CON-4136,ACC-5261,CMP-72,Raw,2022-08-30,,,False
LD-26315,,ACC-768,CMP-90,Raw,2023-11-26,,,False
LD-26316,,ACC-8377,CMP-89,Raw,2023-09-29,,,False
LD-26317,,ACC-5518,CMP-74,SQL,2023-03-21,2023-03-23,2023-04-03,False
LD-26318,,ACC-660,CMP-54,MQL,2023-11-18,2023-11-19,,False
LD-26319,CON-15654,ACC-5338,CMP-14,Raw,2023-12-27,,,False
LD-26320,,ACC-3573,CMP-77,Raw,2022-07-26,,,False
LD-26321,,ACC-5034,CMP-54,Raw,2023-12-26,,,False
LD-26322,,ACC-1197,CMP-14,Raw,2023-04-08,,,False
LD-26323,,ACC-3253,CMP-46,Raw,2023-08-08,,,False
LD-26324,CON-8745,ACC-7124,CMP-21,Raw,2023-08-04,,,False
LD-26325,,ACC-6428,CMP-76,Raw,2023-07-26,,,False
LD-26326,,ACC-4493,CMP-48,Raw,2023-11-30,,,False
LD-26327,CON-5256,ACC-3774,CMP-47,Raw,2023-12-18,,,False
LD-26328,,ACC-1338,CMP-19,MQL,2023-03-17,2023-03-22,,False
LD-26329,,ACC-3543,CMP-25,Raw,2022-11-03,,,False
LD-26330,,ACC-2957,CMP-9,Raw,2022-07-17,,,False
LD-26331,CON-9483,ACC-5540,CMP-59,Raw,2023-03-27,,,False
LD-26332,,ACC-504,CMP-8,Raw,2023-11-21,,,False
LD-26333,,ACC-4847,CMP-71,Raw,2023-01-16,,,False
LD-26334,,ACC-8182,CMP-38,Raw,2023-03-18,,,False
LD-26335,,ACC-6326,CMP-58,Raw,2023-07-26,,,False
LD-26336,,ACC-7633,CMP-60,Raw,2023-08-20,,,False
LD-26337,CON-17321,ACC-4737,CMP-4,MQL,2023-09-18,2023-09-21,,False
LD-26338,CON-17233,ACC-495,CMP-41,Raw,2023-07-19,,,False
LD-26339,CON-8137,ACC-24,CMP-35,Raw,2023-06-07,,,False
LD-26340,,ACC-3493,CMP-1,Raw,2023-03-25,,,False
