opportunity_id,account_id,owner_id,lead_source_id,amount,tcv,mrr,contract_months,stage,forecast_category,win_probability,created_date,close_date,renewal_date,is_won,is_closed
OPP-1122,ACC-5717,AE-4,CMP-49,9042,18084.0,753.5,24,Closed Lost,Closed,0.0,2023-11-20,2023-12-16,,False,True
OPP-1123,ACC-3075,AE-4,CMP-11,20240,40480.0,1686.67,24,Proposal,Pipeline,0.5532598631867744,2023-03-18,,,False,False
OPP-1124,ACC-4494,AE-0,CMP-92,22312,66936.0,1859.33,36,Closed Lost,Closed,0.0,2023-05-06,2023-05-13,,False,True
OPP-1125,ACC-1771,AE-4,CMP-99,11282,22564.0,940.17,24,Closed Won,Closed,1.0,2023-10-27,2023-11-11,2025-10-31,True,True
OPP-1126,ACC-7183,AE-15,CMP-92,8322,24966.0,693.5,36,Closed Lost,Closed,0.0,2023-04-11,2023-04-25,,False,True
OPP-1127,ACC-9571,AE-13,CMP-17,10209,10209.0,850.75,12,Closed Lost,Closed,0.0,2024-01-12,,,False,True
OPP-1128,ACC-4349,AE-3,CMP-97,24106,72318.0,2008.83,36,Closed Won,Closed,1.0,2023-05-17,2023-06-05,2026-05-20,True,True
OPP-1129,ACC-4195,AE-4,CMP-3,20301,40602.0,1691.75,24,Negotiation,Pipeline,0.7871703816583937,2023-05-08,,,False,False
OPP-1130,ACC-4896,AE-1,CMP-12,12659,12659.0,1054.92,12,Closed Lost,Closed,0.0,2023-11-01,2023-11-08,,False,True
OPP-1131,ACC-6651,AE-2,CMP-67,13918,41754.0,1159.83,36,Closed Won,Closed,1.0,2023-12-02,2023-12-24,2026-12-08,True,True
OPP-1132,ACC-780,AE-11,CMP-41,9444,18888.0,787.0,24,Closed Won,Closed,1.0,2023-10-09,2023-10-30,2025-10-19,True,True
OPP-1133,ACC-9973,AE-14,CMP-49,13601,13601.0,1133.42,12,Closed Lost,Closed,0.0,2023-10-23,2023-11-21,,False,True
OPP-1134,ACC-2825,AE-4,CMP-95,21419,21419.0,1784.92,12,Closed Lost,Closed,0.0,2022-10-13,2022-10-31,,False,True
OPP-1135,ACC-8698,AE-11,CMP-42,10036,10036.0,836.33,12,Closed Lost,Closed,0.0,2023-08-09,2023-08-19,,False,True
OPP-1136,ACC-9547,AE-12,CMP-34,24958,49916.0,2079.83,24,Closed Lost,Closed,0.0,2023-11-12,2023-11-26,,False,True
OPP-1137,ACC-620,AE-6,CMP-13,5049,10098.0,420.75,24,Proposal,Upside,0.731193850624742,2023-01-08,,,False,False
OPP-1138,ACC-5102,AE-3,CMP-12,13197,13197.0,1099.75,12,Closed Won,Closed,1.0,2023-11-30,2023-12-20,2024-12-14,True,True
OPP-1139,ACC-3048,AE-10,CMP-73,5175,15525.0,431.25,36,Closed Won,Closed,1.0,2023-12-09,,,True,True
OPP-1140,ACC-9559,AE-12,CMP-78,19575,19575.0,1631.25,12,Closed Lost,Closed,0.0,2023-12-16,2023-12-30,,False,True
OPP-1141,ACC-9993,AE-9,CMP-8,16749,50247.0,1395.75,36,Demo,Best Case,0.426795002802429,2023-12-08,,,False,False
OPP-1142,ACC-762,AE-2,CMP-44,15519,31038.0,1293.25,24,Closed Lost,Closed,0.0,2023-03-26,2023-04-13,,False,True
OPP-1143,ACC-5511,AE-8,CMP-27,143189,143189.0,11932.42,12,Closed Lost,Closed,0.0,2023-08-28,2023-10-12,,False,True
OPP-1144,ACC-4875,AE-6,CMP-23,13440,26880.0,1120.0,24,Discovery,Pipeline,0.5648472184526437,2023-08-03,,,False,False
OPP-1145,ACC-2552,AE-6,CMP-75,5863,17589.0,488.58,36,Closed Won,Closed,1.0,2023-07-12,2023-08-05,2026-07-20,True,True
OPP-1146,ACC-3140,AE-1,CMP-12,9195,18390.0,766.25,24,Closed Lost,Closed,0.0,2023-03-17,2023-04-09,,False,True
OPP-1147,ACC-7511,AE-7,CMP-60,249194,249194.0,20766.17,12,Closed Lost,Closed,0.0,2023-07-17,2023-08-20,,False,True
OPP-1148,ACC-1102,AE-13,CMP-56,24900,74700.0,2075.0,36,Closed Lost,Closed,0.0,2024-01-08,,,False,True
OPP-1149,ACC-6507,AE-12,CMP-30,81609,163218.0,6800.75,24,Discovery,Upside,0.2809029337588451,2023-10-08,,,False,False
OPP-1150,ACC-2882,AE-14,CMP-26,7326,14652.0,610.5,24,Closed Lost,Closed,0.0,2022-03-28,2022-04-13,,False,True
OPP-1151,ACC-6950,AE-0,CMP-63,24807,24807.0,2067.25,12,Discovery,Best Case,0.42737328041717104,2023-07-28,,,False,False
OPP-1152,ACC-5877,AE-1,CMP-96,9836,29508.0,819.67,36,Closed Lost,Closed,0.0,2023-07-19,2023-08-12,,False,True
OPP-1153,ACC-2241,AE-3,CMP-93,13670,27340.0,1139.17,24,Closed Lost,Closed,0.0,2023-11-30,2023-12-18,,False,True
OPP-1154,ACC-1887,AE-9,CMP-68,9045,18090.0,753.75,24,Closed Lost,Closed,0.0,2023-04-16,2023-05-06,,False,True
OPP-1155,ACC-8566,AE-15,CMP-3,211443,422886.0,17620.25,24,Closed Won,Closed,1.0,2022-12-08,2023-04-06,2025-03-26,True,True
OPP-1156,ACC-8645,AE-4,CMP-22,10301,20602.0,858.42,24,Closed Won,Closed,1.0,2024-01-09,,,True,True
OPP-1157,ACC-2916,AE-8,CMP-8,11653,11653.0,971.08,12,Demo,Commit,0.27750942707501114,2024-01-10,,,False,False
OPP-1158,ACC-9554,AE-5,CMP-12,5171,15513.0,430.92,36,Closed Won,Closed,1.0,2022-06-19,2022-07-06,2025-06-20,True,True
OPP-1159,ACC-9422,AE-19,CMP-11,22605,67815.0,1883.75,36,Demo,Best Case,0.421076348972951,2023-09-05,,,False,False
OPP-1160,ACC-319,AE-10,CMP-78,18090,54270.0,1507.5,36,Closed Won,Closed,1.0,2023-10-03,2023-10-15,2026-09-29,True,True
OPP-1161,ACC-5652,AE-18,CMP-74,23093,69279.0,1924.42,36,Closed Lost,Closed,0.0,2023-09-29,2023-10-20,,False,True
OPP-1162,ACC-1825,AE-4,CMP-3,14531,43593.0,1210.92,36,Proposal,Upside,0.47461109389104683,2023-01-17,,,False,False
OPP-1163,ACC-8314,AE-11,CMP-88,8494,16988.0,707.83,24,Closed Won,Closed,1.0,2022-08-22,2022-09-04,2024-08-24,True,True
OPP-1164,ACC-6031,AE-8,CMP-42,6867,6867.0,572.25,12,Demo,Upside,0.35621746446701097,2023-03-08,,,False,False
OPP-1165,ACC-7348,AE-9,CMP-27,14154,42462.0,1179.5,36,Demo,Commit,0.42663657932522914,2023-10-07,,,False,False
OPP-1166,ACC-9037,AE-6,CMP-83,18698,18698.0,1558.17,12,Demo,Upside,0.5779875883747616,2023-03-08,,,False,False
OPP-1167,ACC-1527,AE-9,CMP-20,16088,48264.0,1340.67,36,Proposal,Best Case,0.5547731460970959,2024-01-02,,,False,False
OPP-1168,ACC-5001,AE-2,CMP-5,14651,14651.0,1220.92,12,Demo,Upside,0.6965051474389301,2023-11-24,,,False,False
OPP-1169,ACC-5702,AE-12,CMP-67,14590,43770.0,1215.83,36,Closed Lost,Closed,0.0,2023-08-17,2023-09-16,,False,True
OPP-1170,ACC-733,AE-3,CMP-98,17880,35760.0,1490.0,24,Closed Lost,Closed,0.0,2023-06-25,2023-07-18,,False,True
OPP-1171,ACC-7482,AE-11,CMP-18,20149,20149.0,1679.08,12,Closed Won,Closed,1.0,2023-03-11,2023-04-04,2024-03-29,True,True
OPP-1172,ACC-481,AE-12,CMP-3,8407,8407.0,700.58,12,Closed Won,Closed,1.0,2023-11-21,2023-12-11,2024-12-05,True,True
OPP-1173,ACC-6631,AE-0,CMP-10,18711,18711.0,1559.25,12,Closed Lost,Closed,0.0,2023-07-20,2023-08-06,,False,True
OPP-1174,ACC-8286,AE-8,CMP-35,8581,8581.0,715.08,12,Closed Lost,Closed,0.0,2023-10-25,2023-11-26,,False,True
OPP-1175,ACC-1254,AE-9,CMP-62,13317,13317.0,1109.75,12,Closed Won,Closed,1.0,2023-12-06,2023-12-20,2024-12-14,True,True
OPP-1176,ACC-4700,AE-5,CMP-56,18294,18294.0,1524.5,12,Closed Won,Closed,1.0,2023-12-31,,,True,True
OPP-1177,ACC-6962,AE-1,CMP-10,157028,157028.0,13085.67,12,Closed Lost,Closed,0.0,2023-08-19,2023-10-22,,False,True
OPP-1178,ACC-1253,AE-13,CMP-89,11048,22096.0,920.67,24,Proposal,Upside,0.77790061425172,2022-08-19,,,False,False
OPP-1179,ACC-2236,AE-9,CMP-53,5916,17748.0,493.0,36,Closed Lost,Closed,0.0,2023-01-26,2023-02-13,,False,True
OPP-1180,ACC-9787,AE-6,CMP-89,21900,65700.0,1825.0,36,Negotiation,Upside,0.7654110329189481,2023-06-09,,,False,False
OPP-1181,ACC-4036,AE-6,CMP-79,153712,153712.0,12809.33,12,Closed Won,Closed,1.0,2023-11-30,,,True,True
OPP-1182,ACC-7969,AE-18,CMP-95,22124,66372.0,1843.67,36,Proposal,Commit,0.43680887963009385,2023-02-20,,,False,False
OPP-1183,ACC-3102,AE-0,CMP-11,95779,191558.0,7981.58,24,Proposal,Upside,0.5755684213633937,2023-11-20,,,False,False
OPP-1184,ACC-7954,AE-12,CMP-32,17043,17043.0,1420.25,12,Closed Lost,Closed,0.0,2023-11-03,2023-11-12,,False,True
OPP-1185,ACC-2261,AE-6,CMP-9,19545,39090.0,1628.75,24,Discovery,Pipeline,0.7720585948692674,2023-02-25,,,False,False
OPP-1186,ACC-5753,AE-2,CMP-12,12433,24866.0,1036.08,24,Proposal,Pipeline,0.5529159516231649,2022-10-15,,,False,False
OPP-1187,ACC-5275,AE-18,CMP-29,6024,18072.0,502.0,36,Demo,Best Case,0.5430916038433834,2023-11-18,,,False,False
OPP-1188,ACC-1936,AE-5,CMP-84,21239,63717.0,1769.92,36,Closed Lost,Closed,0.0,2023-12-21,,,False,True
OPP-1189,ACC-1797,AE-14,CMP-59,18318,36636.0,1526.5,24,Closed Lost,Closed,0.0,2023-08-05,2023-08-17,,False,True
OPP-1190,ACC-8265,AE-15,CMP-94,20811,20811.0,1734.25,12,Closed Won,Closed,1.0,2022-06-06,2022-06-29,2023-06-24,True,True
OPP-1191,ACC-5025,AE-9,CMP-55,21082,42164.0,1756.83,24,Closed Lost,Closed,0.0,2023-12-06,2023-12-18,,False,True
OPP-1192,ACC-6877,AE-13,CMP-3,11592,23184.0,966.0,24,Negotiation,Upside,0.15154532977969337,2023-11-10,,,False,False
OPP-1193,ACC-9994,AE-7,CMP-2,21606,64818.0,1800.5,36,Closed Lost,Closed,0.0,2022-03-09,2022-04-01,,False,True
OPP-1194,ACC-1368,AE-7,CMP-52,20865,41730.0,1738.75,24,Demo,Best Case,0.4999588017677251,2023-09-17,,,False,False
OPP-1195,ACC-9581,AE-19,CMP-57,5442,10884.0,453.5,24,Closed Lost,Closed,0.0,2022-07-06,2022-08-11,,False,True
OPP-1196,ACC-2085,AE-19,CMP-53,12748,12748.0,1062.33,12,Closed Lost,Closed,0.0,2022-07-12,2022-08-12,,False,True
OPP-1197,ACC-6990,AE-16,CMP-5,218307,654921.0,18192.25,36,Negotiation,Commit,0.5237152686934992,2023-09-29,,,False,False
OPP-1198,ACC-2414,AE-13,CMP-32,11678,35034.0,973.17,36,Closed Lost,Closed,0.0,2023-02-25,2023-04-04,,False,True
OPP-1199,ACC-9536,AE-14,CMP-85,5376,16128.0,448.0,36,Closed Lost,Closed,0.0,2023-05-05,2023-05-26,,False,True
OPP-1200,ACC-1491,AE-8,CMP-72,6294,18882.0,524.5,36,Demo,Commit,0.7719278881801419,2022-04-12,,,False,False
OPP-1201,ACC-3396,AE-8,CMP-55,17258,34516.0,1438.17,24,Closed Lost,Closed,0.0,2023-07-20,2023-08-01,,False,True
OPP-1202,ACC-9144,AE-5,CMP-16,16934,50802.0,1411.17,36,Closed Won,Closed,1.0,2023-09-25,2023-10-28,2026-10-12,True,True
OPP-1203,ACC-4278,AE-9,CMP-85,6120,18360.0,510.0,36,Discovery,Best Case,0.5070912683599871,2023-06-13,,,False,False
OPP-1204,ACC-1510,AE-0,CMP-81,20268,60804.0,1689.0,36,Closed Lost,Closed,0.0,2023-04-26,2023-05-11,,False,True
OPP-1205,ACC-6607,AE-10,CMP-7,9896,9896.0,824.67,12,Closed Won,Closed,1.0,2022-01-14,2022-01-28,2023-01-23,True,True
OPP-1206,ACC-9353,AE-9,CMP-43,20696,41392.0,1724.67,24,Closed Won,Closed,1.0,2023-08-10,2023-08-20,2025-08-09,True,True
OPP-1207,ACC-1231,AE-11,CMP-17,22224,66672.0,1852.0,36,Closed Won,Closed,1.0,2023-03-20,2023-03-29,2026-03-13,True,True
OPP-1208,ACC-9268,AE-13,CMP-4,12730,38190.0,1060.83,36,Closed Lost,Closed,0.0,2023-08-19,2023-09-14,,False,True
OPP-1209,ACC-1931,AE-15,CMP-62,18712,56136.0,1559.33,36,Closed Won,Closed,1.0,2023-12-15,2023-12-27,2026-12-11,True,True
OPP-1210,ACC-556,AE-11,CMP-83,17654,35308.0,1471.17,24,Discovery,Best Case,0.7560102486892619,2023-09-24,,,False,False
OPP-1211,ACC-8047,AE-17,CMP-43,9773,9773.0,814.42,12,Proposal,Pipeline,0.3169098259292362,2023-04-15,,,False,False
OPP-1212,ACC-4831,AE-0,CMP-63,13712,13712.0,1142.67,12,Closed Lost,Closed,0.0,2023-09-09,2023-10-14,,False,True
OPP-1213,ACC-8063,AE-4,CMP-20,8675,8675.0,722.92,12,Closed Lost,Closed,0.0,2023-11-19,2023-12-13,,False,True
OPP-1214,ACC-2694,AE-1,CMP-27,166995,166995.0,13916.25,12,Closed Lost,Closed,0.0,2023-11-03,2023-12-27,,False,True
OPP-1215,ACC-934,AE-18,CMP-79,20811,20811.0,1734.25,12,Closed Lost,Closed,0.0,2023-12-13,2023-12-28,,False,True
OPP-1216,ACC-3619,AE-10,CMP-33,16943,50829.0,1411.92,36,Proposal,Commit,0.18164400435750688,2023-05-21,,,False,False
OPP-1217,ACC-4260,AE-3,CMP-26,10747,21494.0,895.58,24,Closed Won,Closed,1.0,2022-06-01,2022-06-17,2024-06-06,True,True
OPP-1218,ACC-5633,AE-8,CMP-95,7961,7961.0,663.42,12,Negotiation,Best Case,0.21285050682876933,2022-07-15,,,False,False
OPP-1219,ACC-7001,AE-4,CMP-70,22558,67674.0,1879.83,36,Closed Lost,Closed,0.0,2023-10-16,2023-11-17,,False,True
OPP-1220,ACC-7100,AE-11,CMP-88,22090,22090.0,1840.83,12,Negotiation,Upside,0.7879398903643721,2022-06-29,,,False,False
OPP-1221,ACC-2988,AE-9,CMP-52,6020,18060.0,501.67,36,Closed Lost,Closed,0.0,2023-11-18,2023-12-01,,False,True
OPP-1222,ACC-2,AE-5,CMP-27,16734,50202.0,1394.5,36,Closed Lost,Closed,0.0,2023-10-02,2023-10-11,,False,True
OPP-1223,ACC-2439,AE-11,CMP-58,15015,30030.0,1251.25,24,Proposal,Upside,0.5396780518012745,2023-11-09,,,False,False
OPP-1224,ACC-2923,AE-6,CMP-12,15504,31008.0,1292.0,24,Closed Lost,Closed,0.0,2023-04-29,2023-05-27,,False,True
OPP-1225,ACC-2847,AE-12,CMP-6,16766,16766.0,1397.17,12,Closed Lost,Closed,0.0,2023-11-08,2023-11-19,,False,True
OPP-1226,ACC-9622,AE-13,CMP-93,11337,22674.0,944.75,24,Closed Won,Closed,1.0,2024-01-04,,,True,True
OPP-1227,ACC-7927,AE-18,CMP-5,19138,57414.0,1594.83,36,Closed Won,Closed,1.0,2023-12-31,,,True,True
OPP-1228,ACC-9463,AE-14,CMP-0,12761,12761.0,1063.42,12,Closed Lost,Closed,0.0,2022-10-04,2022-10-27,,False,True
OPP-1229,ACC-8369,AE-1,CMP-28,17235,34470.0,1436.25,24,Closed Lost,Closed,0.0,2023-08-30,2023-09-24,,False,True
OPP-1230,ACC-6444,AE-1,CMP-99,10576,21152.0,881.33,24,Proposal,Upside,0.7762214757610454,2023-10-28,,,False,False
OPP-1231,ACC-9064,AE-9,CMP-2,10631,31893.0,885.92,36,Closed Lost,Closed,0.0,2023-12-25,2023-12-30,,False,True
OPP-1232,ACC-732,AE-12,CMP-25,17780,17780.0,1481.67,12,Closed Lost,Closed,0.0,2023-06-03,2023-07-05,,False,True
OPP-1233,ACC-225,AE-14,CMP-58,13279,39837.0,1106.58,36,Closed Won,Closed,1.0,2023-08-08,2023-09-01,2026-08-16,True,True
OPP-1234,ACC-2395,AE-3,CMP-1,8738,8738.0,728.17,12,Closed Won,Closed,1.0,2022-08-07,2022-08-16,2023-08-11,True,True
OPP-1235,ACC-5597,AE-9,CMP-25,6412,6412.0,534.33,12,Negotiation,Commit,0.1606459052076406,2022-08-21,,,False,False
OPP-1236,ACC-9086,AE-3,CMP-59,13365,13365.0,1113.75,12,Discovery,Commit,0.1872127329566971,2023-06-15,,,False,False
OPP-1237,ACC-588,AE-2,CMP-69,23069,46138.0,1922.42,24,Discovery,Commit,0.37145592782011283,2023-09-11,,,False,False
OPP-1238,ACC-4070,AE-7,CMP-4,12507,25014.0,1042.25,24,Discovery,Commit,0.6498547601410523,2023-04-16,,,False,False
OPP-1239,ACC-130,AE-14,CMP-54,14839,44517.0,1236.58,36,Closed Lost,Closed,0.0,2023-11-22,,,False,True
OPP-1240,ACC-4739,AE-1,CMP-77,12462,24924.0,1038.5,24,Closed Lost,Closed,0.0,2022-08-21,2022-09-22,,False,True
OPP-1241,ACC-9147,AE-1,CMP-10,18977,56931.0,1581.42,36,Proposal,Commit,0.7678058579327882,2022-10-27,,,False,False
OPP-1242,ACC-8005,AE-7,CMP-67,17457,17457.0,1454.75,12,Closed Lost,Closed,0.0,2023-05-11,2023-06-25,,False,True
OPP-1243,ACC-6757,AE-17,CMP-52,22686,45372.0,1890.5,24,Closed Won,Closed,1.0,2023-08-25,2023-09-12,2025-09-01,True,True
OPP-1244,ACC-8641,AE-4,CMP-64,22988,45976.0,1915.67,24,Closed Lost,Closed,0.0,2022-11-28,2022-12-28,,False,True
OPP-1245,ACC-7862,AE-11,CMP-17,23591,23591.0,1965.92,12,Negotiation,Upside,0.10261074601446878,2022-11-13,,,False,False
OPP-1246,ACC-8716,AE-8,CMP-94,21290,42580.0,1774.17,24,Closed Lost,Closed,0.0,2023-12-12,,,False,True
OPP-1247,ACC-4698,AE-1,CMP-53,9284,27852.0,773.67,36,Closed Lost,Closed,0.0,2022-11-26,2022-12-25,,False,True
OPP-1248,ACC-4525,AE-1,CMP-46,24564,73692.0,2047.0,36,Closed Lost,Closed,0.0,2023-07-01,2023-07-21,,False,True
OPP-1249,ACC-1974,AE-0,CMP-21,9166,18332.0,763.83,24,Demo,Commit,0.39092159546899696,2023-07-14,,,False,False
OPP-1250,ACC-8144,AE-12,CMP-46,77480,77480.0,6456.67,12,Closed Lost,Closed,0.0,2023-07-06,2023-09-07,,False,True
OPP-1251,ACC-7899,AE-16,CMP-35,10837,10837.0,903.08,12,Closed Lost,Closed,0.0,2022-12-16,2023-01-06,,False,True
OPP-1252,ACC-1223,AE-4,CMP-55,117979,235958.0,9831.58,24,Negotiation,Upside,0.6308898804035827,2023-12-24,,,False,False
OPP-1253,ACC-7385,AE-5,CMP-78,22404,67212.0,1867.0,36,Closed Lost,Closed,0.0,2023-11-11,2023-12-17,,False,True
OPP-1254,ACC-2190,AE-18,CMP-98,13727,41181.0,1143.92,36,Closed Lost,Closed,0.0,2022-12-16,2022-12-28,,False,True
OPP-1255,ACC-3526,AE-2,CMP-32,87997,175994.0,7333.08,24,Closed Won,Closed,1.0,2023-06-18,2023-08-07,2025-07-27,True,True
OPP-1256,ACC-2276,AE-5,CMP-91,14416,43248.0,1201.33,36,Closed Lost,Closed,0.0,2023-09-30,2023-11-03,,False,True
OPP-1257,ACC-9493,AE-4,CMP-72,12003,24006.0,1000.25,24,Discovery,Commit,0.21869426313969226,2023-09-05,,,False,False
OPP-1258,ACC-4420,AE-0,CMP-69,13549,13549.0,1129.08,12,Closed Won,Closed,1.0,2023-09-11,2023-10-02,2024-09-26,True,True
OPP-1259,ACC-8232,AE-11,CMP-52,20854,41708.0,1737.83,24,Closed Won,Closed,1.0,2023-09-14,2023-10-11,2025-09-30,True,True
OPP-1260,ACC-5118,AE-4,CMP-85,12432,12432.0,1036.0,12,Closed Lost,Closed,0.0,2022-12-25,2023-01-27,,False,True
OPP-1261,ACC-3282,AE-10,CMP-59,8235,8235.0,686.25,12,Proposal,Best Case,0.5572725658582346,2023-07-20,,,False,False
OPP-1262,ACC-6457,AE-4,CMP-42,5049,15147.0,420.75,36,Discovery,Commit,0.6819711490521885,2023-07-21,,,False,False
OPP-1263,ACC-8416,AE-18,CMP-34,23751,71253.0,1979.25,36,Closed Lost,Closed,0.0,2023-11-22,2023-12-24,,False,True
OPP-1264,ACC-4718,AE-1,CMP-88,17904,53712.0,1492.0,36,Closed Lost,Closed,0.0,2023-08-30,2023-09-09,,False,True
OPP-1265,ACC-5911,AE-2,CMP-30,115699,115699.0,9641.58,12,Demo,Upside,0.4811716330854552,2023-07-18,,,False,False
OPP-1266,ACC-3343,AE-9,CMP-40,20538,20538.0,1711.5,12,Closed Lost,Closed,0.0,2023-09-30,2023-10-25,,False,True
OPP-1267,ACC-450,AE-5,CMP-60,14528,43584.0,1210.67,36,Discovery,Best Case,0.5528255631016217,2023-09-16,,,False,False
OPP-1268,ACC-1849,AE-19,CMP-30,11939,11939.0,994.92,12,Closed Won,Closed,1.0,2023-08-30,2023-09-17,2024-09-11,True,True
OPP-1269,ACC-4703,AE-12,CMP-55,11457,34371.0,954.75,36,Demo,Best Case,0.1733108713656241,2023-07-31,,,False,False
OPP-1270,ACC-7221,AE-18,CMP-64,24044,24044.0,2003.67,12,Closed Won,Closed,1.0,2023-09-02,2023-10-04,2024-09-28,True,True
OPP-1271,ACC-6432,AE-8,CMP-60,16814,16814.0,1401.17,12,Demo,Upside,0.6421398627750272,2023-08-26,,,False,False
OPP-1272,ACC-764,AE-17,CMP-27,20460,61380.0,1705.0,36,Closed Lost,Closed,0.0,2023-11-10,2023-12-21,,False,True
OPP-1273,ACC-4209,AE-17,CMP-91,16272,32544.0,1356.0,24,Proposal,Pipeline,0.5026509160261871,2022-10-23,,,False,False
OPP-1274,ACC-9914,AE-1,CMP-3,9168,27504.0,764.0,36,Demo,Commit,0.13901600946414655,2023-06-07,,,False,False
OPP-1275,ACC-426,AE-13,CMP-66,14640,43920.0,1220.0,36,Closed Won,Closed,1.0,2023-01-16,2023-01-27,2026-01-11,True,True
OPP-1276,ACC-5049,AE-11,CMP-22,15505,31010.0,1292.08,24,Demo,Commit,0.14423725087724343,2024-01-05,,,False,False
OPP-1277,ACC-8862,AE-13,CMP-47,22973,22973.0,1914.42,12,Closed Lost,Closed,0.0,2023-12-01,2023-12-24,,False,True
OPP-1278,ACC-9796,AE-6,CMP-87,240588,240588.0,20049.0,12,Closed Won,Closed,1.0,2023-08-05,2023-11-04,2024-10-29,True,True
OPP-1279,ACC-3300,AE-13,CMP-63,15320,30640.0,1276.67,24,Closed Lost,Closed,0.0,2023-12-28,,,False,True
OPP-1280,ACC-8836,AE-11,CMP-40,17391,17391.0,1449.25,12,Closed Lost,Closed,0.0,2023-12-05,2023-12-17,,False,True
OPP-1281,ACC-8237,AE-9,CMP-36,5576,5576.0,464.67,12,Closed Lost,Closed,0.0,2023-11-08,2023-11-29,,False,True
OPP-1282,ACC-2620,AE-12,CMP-56,9423,18846.0,785.25,24,Demo,Upside,0.6725345365775954,2023-08-19,,,False,False
OPP-1283,ACC-2527,AE-2,CMP-67,147763,443289.0,12313.58,36,Closed Won,Closed,1.0,2023-06-23,2023-07-19,2026-07-03,True,True
OPP-1284,ACC-7740,AE-1,CMP-99,11556,34668.0,963.0,36,Closed Lost,Closed,0.0,2023-10-10,2023-10-21,,False,True
OPP-1285,ACC-6161,AE-11,CMP-68,16265,32530.0,1355.42,24,Closed Won,Closed,1.0,2023-05-12,2023-05-26,2025-05-15,True,True
OPP-1286,ACC-5136,AE-9,CMP-23,18737,18737.0,1561.42,12,Closed Lost,Closed,0.0,2023-11-28,2023-12-18,,False,True
OPP-1287,ACC-8772,AE-11,CMP-45,17431,52293.0,1452.58,36,Closed Won,Closed,1.0,2023-11-11,2023-12-03,2026-11-17,True,True
OPP-1288,ACC-6576,AE-12,CMP-57,150060,450180.0,12505.0,36,Closed Lost,Closed,0.0,2023-01-01,2023-03-29,,False,True
OPP-1289,ACC-4695,AE-10,CMP-90,5593,5593.0,466.08,12,Discovery,Upside,0.4521764199924112,2023-02-10,,,False,False
OPP-1290,ACC-7389,AE-5,CMP-96,17577,17577.0,1464.75,12,Demo,Commit,0.5307418103233924,2023-12-27,,,False,False
OPP-1291,ACC-8244,AE-19,CMP-34,19099,57297.0,1591.58,36,Discovery,Upside,0.5456947458476434,2023-11-30,,,False,False
OPP-1292,ACC-2435,AE-10,CMP-40,22816,45632.0,1901.33,24,Closed Lost,Closed,0.0,2022-09-24,2022-10-14,,False,True
OPP-1293,ACC-1709,AE-14,CMP-2,11398,11398.0,949.83,12,Demo,Pipeline,0.3543932460767376,2023-07-22,,,False,False
OPP-1294,ACC-5199,AE-13,CMP-71,19734,39468.0,1644.5,24,Closed Lost,Closed,0.0,2023-09-07,2023-10-03,,False,True
OPP-1295,ACC-4766,AE-0,CMP-7,22184,66552.0,1848.67,36,Closed Won,Closed,1.0,2022-04-16,2022-05-13,2025-04-27,True,True
OPP-1296,ACC-8632,AE-7,CMP-20,16752,16752.0,1396.0,12,Proposal,Commit,0.2515655142370467,2023-10-08,,,False,False
OPP-1297,ACC-5836,AE-10,CMP-24,23355,23355.0,1946.25,12,Closed Won,Closed,1.0,2023-07-11,2023-07-25,2024-07-19,True,True
OPP-1298,ACC-1404,AE-17,CMP-42,9361,9361.0,780.08,12,Closed Won,Closed,1.0,2023-10-16,2023-11-16,2024-11-10,True,True
OPP-1299,ACC-8037,AE-14,CMP-6,23218,69654.0,1934.83,36,Demo,Commit,0.43710486114149205,2023-11-24,,,False,False
OPP-1300,ACC-3102,AE-18,CMP-41,123780,247560.0,10315.0,24,Closed Won,Closed,1.0,2023-12-14,,,True,True
OPP-1301,ACC-1405,AE-16,CMP-46,13638,13638.0,1136.5,12,Demo,Pipeline,0.6457796740887353,2022-12-08,,,False,False
OPP-1302,ACC-6578,AE-14,CMP-52,16730,50190.0,1394.17,36,Negotiation,Pipeline,0.2771321732773586,2023-11-18,,,False,False
OPP-1303,ACC-287,AE-13,CMP-52,5040,10080.0,420.0,24,Closed Lost,Closed,0.0,2023-09-30,2023-10-19,,False,True
OPP-1304,ACC-4889,AE-9,CMP-90,19558,39116.0,1629.83,24,Closed Won,Closed,1.0,2022-11-24,2022-12-15,2024-12-04,True,True
OPP-1305,ACC-6097,AE-3,CMP-53,17757,17757.0,1479.75,12,Closed Lost,Closed,0.0,2023-03-10,2023-04-01,,False,True
OPP-1306,ACC-8547,AE-9,CMP-67,8439,16878.0,703.25,24,Closed Won,Closed,1.0,2023-07-24,2023-08-05,2025-07-25,True,True
OPP-1307,ACC-6071,AE-4,CMP-58,14687,44061.0,1223.92,36,Closed Lost,Closed,0.0,2023-05-19,2023-06-28,,False,True
OPP-1308,ACC-2257,AE-16,CMP-95,8648,17296.0,720.67,24,Closed Lost,Closed,0.0,2022-10-07,2022-10-28,,False,True
OPP-1309,ACC-7655,AE-6,CMP-70,20147,40294.0,1678.92,24,Closed Won,Closed,1.0,2023-11-14,2023-11-25,2025-11-14,True,True
OPP-1310,ACC-2040,AE-6,CMP-30,19531,39062.0,1627.58,24,Closed Lost,Closed,0.0,2023-12-16,,,False,True
OPP-1311,ACC-4383,AE-13,CMP-30,18125,54375.0,1510.42,36,Closed Lost,Closed,0.0,2023-06-25,2023-07-04,,False,True
